"CSID","CaseMasterID","csdate","cstype","PolicePersonID"
"22715","40312","2024-10-26T20:33:00.000Z","A","1412"
"22716","40313","2025-12-13T15:10:00.000Z","A","1413"
"22717","40316","2024-09-04T10:54:00.000Z","A","1416"
"22718","40317","2027-01-31T23:29:00.000Z","C","1417"
"22719","40318","2026-01-20T07:29:00.000Z","A","1418"
"22720","40319","2025-09-25T10:45:00.000Z","A","1419"
"22721","40320","2026-12-08T07:15:00.000Z","A","1420"
"22722","40324","2026-08-30T17:50:00.000Z","A","1424"
"22723","40325","2025-01-05T10:04:00.000Z","A","1425"
"22724","40327","2024-03-30T19:53:00.000Z","A","1427"
"22725","40328","2026-12-01T05:32:00.000Z","A","1428"
"22726","40331","2026-08-28T16:58:00.000Z","A","1431"
"22727","40332","2026-01-22T12:45:00.000Z","A","1432"
"22728","40333","2026-09-04T22:55:00.000Z","A","1433"
"22729","40334","2026-10-20T02:41:00.000Z","A","1434"
"22730","40338","2026-08-14T04:34:00.000Z","A","1438"
"22731","40339","2025-04-03T14:07:00.000Z","C","1439"
"22732","40340","2025-03-27T05:41:00.000Z","A","1440"
"22733","40342","2025-11-12T20:12:00.000Z","A","1442"
"22734","40348","2026-04-18T17:17:00.000Z","A","1448"
"22735","40349","2024-05-22T12:10:00.000Z","C","1449"
"22736","40350","2026-05-25T22:02:00.000Z","A","1450"
"22737","40352","2026-06-08T17:13:00.000Z","A","1452"
"22738","40353","2025-08-31T11:14:00.000Z","A","1453"
"22739","40355","2026-03-04T19:56:00.000Z","A","1455"
"22740","40356","2025-08-08T06:56:00.000Z","A","1456"
"22741","40358","2026-05-05T11:42:00.000Z","A","1458"
"22742","40359","2025-11-26T15:39:00.000Z","A","1459"
"22743","40361","2025-05-16T08:19:00.000Z","A","1461"
"22744","40362","2025-03-31T00:03:00.000Z","A","1462"
"22745","40363","2026-01-12T00:59:00.000Z","A","1463"
"22746","40365","2026-12-24T07:36:00.000Z","C","1465"
"22747","40366","2026-06-29T01:57:00.000Z","A","1466"
"22748","40367","2026-01-13T06:13:00.000Z","A","1467"
"22749","40368","2024-08-13T16:46:00.000Z","A","1468"
"22750","40370","2024-11-21T02:34:00.000Z","A","1470"
"22751","40371","2024-05-24T12:11:00.000Z","A","1471"
"22752","40373","2025-06-15T04:08:00.000Z","A","1473"
"22753","40375","2025-11-23T15:37:00.000Z","A","1475"
"22754","40376","2026-04-14T23:54:00.000Z","C","1476"
"22755","40377","2026-08-31T05:25:00.000Z","A","1477"
"22756","40378","2025-04-13T19:27:00.000Z","A","1478"
"22757","40379","2024-08-28T03:04:00.000Z","A","1479"
"22758","40381","2025-03-07T03:41:00.000Z","A","1481"
"22759","40383","2024-12-08T16:37:00.000Z","A","1483"
"22760","40384","2026-10-18T17:46:00.000Z","A","1484"
"22761","40388","2025-07-14T19:05:00.000Z","A","1488"
"22762","40391","2027-01-07T03:44:00.000Z","C","1491"
"22763","40392","2025-09-03T08:31:00.000Z","A","1492"
"22764","40394","2025-01-08T14:11:00.000Z","A","1494"
"22765","40395","2026-07-03T10:25:00.000Z","A","1495"
"22766","40400","2026-08-29T07:23:00.000Z","A","1500"
"22767","40401","2025-01-07T07:54:00.000Z","A","1501"
"22768","40404","2025-09-04T12:26:00.000Z","A","1504"
"22769","40405","2025-04-05T00:04:00.000Z","A","1505"
"22770","40406","2025-08-07T23:56:00.000Z","A","1506"
"22771","40407","2026-07-17T06:47:00.000Z","C","1507"
"22772","40408","2024-09-11T05:25:00.000Z","A","1508"
"22773","40411","2024-06-25T09:06:00.000Z","A","1511"
"22774","40415","2025-08-17T13:12:00.000Z","A","1515"
"22775","40416","2025-03-22T02:27:00.000Z","A","1516"
"22776","40418","2025-02-28T00:06:00.000Z","C","1518"
"22777","40420","2026-09-10T11:29:00.000Z","A","1520"
"22778","40427","2026-10-08T11:22:00.000Z","C","1527"
"22779","40429","2025-03-19T06:50:00.000Z","A","1529"
"22780","40430","2026-04-16T13:12:00.000Z","A","1530"
"22781","40433","2024-12-24T13:25:00.000Z","A","1533"
"22782","40437","2024-04-02T04:06:00.000Z","A","1537"
"22783","40439","2026-02-03T05:11:00.000Z","A","1539"
"22784","40440","2026-04-27T03:14:00.000Z","A","1540"
"22785","40441","2024-03-10T14:56:00.000Z","A","1541"
"22786","40444","2026-01-12T18:05:00.000Z","C","1544"
"22787","40445","2024-10-31T07:19:00.000Z","C","1545"
"22788","40446","2026-08-09T00:31:00.000Z","C","1546"
"22789","40447","2025-03-06T09:02:00.000Z","A","1547"
"22790","40448","2026-09-03T03:13:00.000Z","A","1548"
"22791","40450","2025-11-27T14:40:00.000Z","A","1550"
"22792","40451","2026-02-07T13:15:00.000Z","A","1551"
"22793","40454","2026-12-17T23:44:00.000Z","A","1554"
"22794","40455","2025-02-27T00:21:00.000Z","A","1555"
"22795","40456","2024-04-18T23:23:00.000Z","A","1556"
"22796","40457","2026-05-29T11:33:00.000Z","A","1557"
"22797","40460","2026-09-22T00:20:00.000Z","A","1560"
"22798","40461","2027-01-04T07:24:00.000Z","A","1561"
"22799","40462","2025-10-26T23:34:00.000Z","A","1562"
"22800","40465","2026-01-30T14:28:00.000Z","A","1565"
"22801","40466","2024-05-25T20:07:00.000Z","A","1566"
"22802","40468","2024-10-08T02:29:00.000Z","A","1568"
"22803","40470","2025-11-05T15:13:00.000Z","A","1570"
"22804","40471","2024-11-27T02:22:00.000Z","A","1571"
"22805","40473","2024-06-23T10:23:00.000Z","A","1573"
"22806","40474","2026-01-31T17:52:00.000Z","C","1574"
"22807","40475","2025-04-07T11:09:00.000Z","A","1575"
"22808","40476","2025-08-19T09:58:00.000Z","C","1576"
"22809","40477","2026-09-27T18:14:00.000Z","A","1577"
"22810","40478","2027-02-27T06:36:00.000Z","A","1578"
"22811","40479","2024-04-19T07:38:00.000Z","A","1579"
"22812","40480","2027-01-01T01:44:00.000Z","A","1580"
"22813","40484","2024-06-21T04:42:00.000Z","A","1584"
"22814","40486","2025-09-07T06:58:00.000Z","A","1586"
"22815","40488","2027-02-27T11:22:00.000Z","A","1588"
"22816","40490","2026-07-18T03:21:00.000Z","C","1590"
"22817","40493","2025-07-09T18:12:00.000Z","C","1593"
"22818","40495","2025-06-18T20:26:00.000Z","A","1595"
"22819","40496","2026-10-30T10:56:00.000Z","A","1596"
"22820","40501","2024-06-20T23:39:00.000Z","A","1601"
"22821","40505","2026-06-30T12:02:00.000Z","C","1605"
"22822","40507","2024-09-08T08:04:00.000Z","A","1607"
"22823","40508","2024-12-03T13:50:00.000Z","A","1608"
"22824","40509","2024-04-07T00:50:00.000Z","A","1609"
"22825","40513","2025-01-31T07:16:00.000Z","A","1613"
"22826","40514","2025-02-19T07:34:00.000Z","C","1614"
"22827","40515","2026-04-26T00:01:00.000Z","A","1615"
"22828","40516","2025-01-09T22:21:00.000Z","A","1616"
"22829","40517","2025-06-21T16:39:00.000Z","A","1617"
"22830","40519","2026-01-04T02:16:00.000Z","A","1619"
"22831","40520","2025-08-23T17:09:00.000Z","C","1620"
"22832","40521","2025-03-04T06:29:00.000Z","A","1621"
"22833","40524","2027-01-12T08:43:00.000Z","A","1624"
"22834","40525","2026-05-11T20:53:00.000Z","A","1625"
"22835","40529","2025-04-02T09:25:00.000Z","A","1629"
"22836","40530","2026-01-12T07:30:00.000Z","A","1630"
"22837","40531","2025-11-23T03:53:00.000Z","A","1631"
"22838","40535","2025-07-22T16:34:00.000Z","A","1635"
"22839","40538","2024-06-24T10:07:00.000Z","A","1638"
"22840","40539","2026-03-14T08:21:00.000Z","A","1639"
"22841","40540","2025-08-08T23:31:00.000Z","C","1640"
"22842","40541","2026-01-27T21:08:00.000Z","A","1641"
"22843","40542","2025-06-23T10:10:00.000Z","C","1642"
"22844","40544","2026-10-20T15:23:00.000Z","A","1644"
"22845","40545","2025-06-22T03:39:00.000Z","A","1645"
"22846","40546","2025-10-24T10:47:00.000Z","A","1646"
"22847","40547","2024-07-27T02:35:00.000Z","A","1647"
"22848","40552","2026-08-23T18:38:00.000Z","A","1652"
"22849","40554","2024-03-11T13:20:00.000Z","A","1654"
"22850","40555","2026-01-01T16:03:00.000Z","A","1655"
"22851","40560","2024-04-10T05:53:00.000Z","A","1660"
"22852","40564","2026-03-24T19:01:00.000Z","A","1664"
"22853","40566","2026-09-03T08:45:00.000Z","A","1666"
"22854","40567","2024-04-07T23:18:00.000Z","A","1667"
"22855","40574","2024-09-03T22:02:00.000Z","C","1674"
"22856","40575","2026-11-01T02:26:00.000Z","A","1675"
"22857","40577","2024-06-05T07:54:00.000Z","A","1677"
"22858","40579","2026-05-10T19:40:00.000Z","A","1679"
"22859","40580","2026-03-19T18:24:00.000Z","A","1680"
"22860","40581","2024-11-13T17:55:00.000Z","A","1681"
"22861","40582","2024-05-20T05:19:00.000Z","A","1682"
"22862","40583","2026-05-13T10:08:00.000Z","A","1683"
"22863","40586","2026-07-20T01:20:00.000Z","A","1686"
"22864","40587","2026-03-05T14:49:00.000Z","A","1687"
"22865","40591","2024-04-10T09:31:00.000Z","A","1691"
"22866","40593","2026-04-02T02:31:00.000Z","C","1693"
"22867","40594","2025-07-07T14:15:00.000Z","A","1694"
"22868","40596","2024-05-06T13:43:00.000Z","A","1696"
"22869","40597","2024-05-24T17:22:00.000Z","A","1697"
"22870","40598","2027-02-09T05:10:00.000Z","A","1698"
"22871","40601","2026-07-08T08:49:00.000Z","A","1001"
"22872","40603","2026-11-06T12:11:00.000Z","A","1003"
"22873","40605","2026-04-26T22:58:00.000Z","A","1005"
"22874","40606","2024-05-30T05:56:00.000Z","A","1006"
"22875","40607","2027-01-02T08:28:00.000Z","A","1007"
"22876","40608","2025-01-22T08:31:00.000Z","A","1008"
"22877","40611","2026-05-20T05:47:00.000Z","A","1011"
"22878","40612","2024-11-06T06:04:00.000Z","A","1012"
"22879","40613","2026-08-17T04:50:00.000Z","A","1013"
"22880","40615","2024-03-06T19:23:00.000Z","A","1015"
"22881","40616","2025-01-14T21:08:00.000Z","A","1016"
"22882","40620","2026-10-13T22:36:00.000Z","A","1020"
"22883","40621","2024-11-06T19:47:00.000Z","C","1021"
"22884","40623","2024-05-29T13:08:00.000Z","A","1023"
"22885","40624","2025-01-30T09:56:00.000Z","A","1024"
"22886","40625","2025-11-02T13:28:00.000Z","A","1025"
"22887","40626","2027-01-31T12:24:00.000Z","A","1026"
"22888","40629","2024-03-16T22:10:00.000Z","C","1029"
"22889","40631","2025-01-08T10:10:00.000Z","A","1031"
"22890","40632","2025-10-29T16:31:00.000Z","C","1032"
"22891","40633","2024-03-18T03:34:00.000Z","A","1033"
"22892","40634","2025-02-04T18:51:00.000Z","A","1034"
"22893","40635","2026-01-07T14:37:00.000Z","A","1035"
"22894","40639","2026-06-12T18:49:00.000Z","A","1039"
"22895","40642","2025-12-02T09:14:00.000Z","A","1042"
"22896","40643","2026-10-04T01:40:00.000Z","A","1043"
"22897","40645","2026-07-03T21:49:00.000Z","C","1045"
"22898","40648","2024-08-17T09:03:00.000Z","A","1048"
"22899","40650","2024-10-24T23:30:00.000Z","C","1050"
"22900","40652","2024-04-20T00:10:00.000Z","C","1052"
"22901","40655","2026-08-08T22:22:00.000Z","A","1055"
"22902","40656","2025-12-31T12:33:00.000Z","A","1056"
"22903","40662","2024-05-19T09:48:00.000Z","A","1062"
"22904","40664","2025-04-15T22:53:00.000Z","A","1064"
"22905","40665","2025-02-28T11:13:00.000Z","C","1065"
"22906","40666","2024-12-09T12:06:00.000Z","C","1066"
"22907","40667","2024-07-29T19:33:00.000Z","A","1067"
"22908","40668","2025-11-15T02:01:00.000Z","C","1068"
"22909","40669","2027-01-06T11:04:00.000Z","A","1069"
"22910","40670","2026-05-17T21:12:00.000Z","C","1070"
"22911","40673","2026-09-14T09:35:00.000Z","A","1073"
"22912","40674","2024-04-09T13:12:00.000Z","A","1074"
"22913","40675","2026-06-24T03:48:00.000Z","A","1075"
"22914","40676","2026-09-06T09:54:00.000Z","A","1076"
"22915","40678","2024-07-20T04:28:00.000Z","C","1078"
"22916","40679","2026-04-29T03:49:00.000Z","A","1079"
"22917","40680","2026-04-02T23:16:00.000Z","A","1080"
"22918","40681","2025-08-23T07:07:00.000Z","A","1081"
"22919","40684","2026-09-16T09:23:00.000Z","A","1084"
"22920","40685","2026-05-24T22:01:00.000Z","A","1085"
"22921","40687","2026-09-27T17:33:00.000Z","A","1087"
"22922","40689","2026-09-08T01:30:00.000Z","A","1089"
"22923","40693","2025-12-20T06:39:00.000Z","A","1093"
"22924","40695","2026-01-06T15:26:00.000Z","C","1095"
"22925","40696","2026-12-19T22:11:00.000Z","A","1096"
"22926","40701","2025-10-16T08:02:00.000Z","A","1101"
"22927","40703","2025-03-15T16:40:00.000Z","A","1103"
"22928","40704","2026-10-23T05:37:00.000Z","C","1104"
"22929","40705","2026-09-06T04:07:00.000Z","A","1105"
"22930","40708","2026-11-23T08:00:00.000Z","A","1108"
"22931","40709","2024-10-06T08:42:00.000Z","A","1109"
"22932","40711","2025-10-02T22:47:00.000Z","A","1111"
"22933","40713","2026-05-12T15:32:00.000Z","A","1113"
"22934","40715","2026-01-22T09:30:00.000Z","A","1115"
"22935","40716","2025-08-11T02:10:00.000Z","A","1116"
"22936","40717","2024-12-08T01:27:00.000Z","A","1117"
"22937","40718","2026-12-24T00:22:00.000Z","A","1118"
"22938","40720","2025-03-19T03:06:00.000Z","A","1120"
"22939","40722","2026-12-19T20:00:00.000Z","A","1122"
"22940","40723","2026-09-16T19:58:00.000Z","A","1123"
"22941","40725","2026-03-12T17:44:00.000Z","A","1125"
"22942","40726","2025-11-16T14:08:00.000Z","A","1126"
"22943","40730","2025-11-02T22:23:00.000Z","A","1130"
"22944","40731","2026-05-21T10:48:00.000Z","A","1131"
"22945","40732","2026-07-26T12:24:00.000Z","A","1132"
"22946","40733","2025-10-16T02:08:00.000Z","A","1133"
"22947","40736","2025-09-08T22:05:00.000Z","A","1136"
"22948","40737","2025-07-07T07:02:00.000Z","C","1137"
"22949","40738","2025-02-20T12:12:00.000Z","A","1138"
"22950","40740","2026-03-16T07:38:00.000Z","A","1140"
"22951","40742","2026-05-20T15:32:00.000Z","C","1142"
"22952","40744","2026-07-23T02:52:00.000Z","A","1144"
"22953","40745","2025-02-20T10:41:00.000Z","A","1145"
"22954","40746","2024-11-30T11:28:00.000Z","A","1146"
"22955","40747","2024-07-22T03:03:00.000Z","A","1147"
"22956","40748","2024-07-15T19:53:00.000Z","C","1148"
"22957","40749","2026-09-08T21:22:00.000Z","A","1149"
"22958","40751","2026-06-07T10:55:00.000Z","A","1151"
"22959","40753","2026-05-15T06:22:00.000Z","C","1153"
"22960","40754","2025-09-07T00:54:00.000Z","C","1154"
"22961","40755","2025-11-11T23:12:00.000Z","A","1155"
"22962","40756","2024-06-11T13:12:00.000Z","A","1156"
"22963","40759","2025-01-03T15:47:00.000Z","A","1159"
"22964","40762","2024-11-27T03:27:00.000Z","A","1162"
"22965","40764","2026-06-04T09:15:00.000Z","A","1164"
"22966","40765","2027-01-20T10:37:00.000Z","A","1165"
"22967","40766","2024-03-19T02:09:00.000Z","C","1166"
"22968","40770","2025-05-04T14:58:00.000Z","A","1170"
"22969","40772","2024-11-06T20:54:00.000Z","A","1172"
"22970","40774","2024-12-16T12:40:00.000Z","A","1174"
"22971","40775","2024-11-09T22:19:00.000Z","C","1175"
"22972","40776","2025-08-31T15:12:00.000Z","A","1176"
"22973","40778","2025-11-05T05:01:00.000Z","A","1178"
"22974","40779","2026-11-01T20:39:00.000Z","A","1179"
"22975","40780","2024-11-30T09:46:00.000Z","A","1180"
"22976","40782","2026-08-16T07:46:00.000Z","A","1182"
"22977","40785","2026-12-21T10:41:00.000Z","A","1185"
"22978","40786","2024-09-05T00:37:00.000Z","A","1186"
"22979","40789","2025-08-23T00:22:00.000Z","A","1189"
"22980","40791","2025-06-11T09:40:00.000Z","C","1191"
"22981","40793","2025-11-22T01:22:00.000Z","A","1193"
"22982","40795","2024-08-13T01:12:00.000Z","A","1195"
"22983","40797","2025-03-30T16:20:00.000Z","A","1197"
"22984","40799","2025-12-25T17:40:00.000Z","A","1199"
"22985","40800","2025-02-19T03:53:00.000Z","A","1200"
"22986","40801","2024-09-14T04:44:00.000Z","A","1201"
"22987","40804","2024-10-31T23:53:00.000Z","A","1204"
"22988","40805","2024-03-26T06:51:00.000Z","A","1205"
"22989","40806","2024-06-21T16:04:00.000Z","A","1206"
"22990","40807","2026-03-28T21:41:00.000Z","C","1207"
"22991","40808","2025-12-15T22:34:00.000Z","A","1208"
"22992","40809","2026-06-06T03:37:00.000Z","A","1209"
"22993","40810","2026-12-12T19:06:00.000Z","A","1210"
"22994","40811","2026-02-16T16:06:00.000Z","C","1211"
"22995","40813","2027-01-27T22:53:00.000Z","C","1213"
"22996","40814","2025-04-26T10:30:00.000Z","A","1214"
"22997","40818","2024-02-07T23:13:00.000Z","A","1218"
"22998","40822","2024-05-25T03:09:00.000Z","A","1222"
"22999","40823","2024-04-05T07:31:00.000Z","A","1223"
"23000","40825","2025-03-17T22:55:00.000Z","A","1225"
"23001","40826","2024-09-09T21:59:00.000Z","A","1226"
"23002","40828","2025-08-16T11:06:00.000Z","A","1228"
"23003","40829","2025-11-23T01:16:00.000Z","A","1229"
"23004","40830","2024-12-26T08:37:00.000Z","C","1230"
"23005","40832","2027-02-06T21:58:00.000Z","A","1232"
"23006","40834","2025-02-25T14:25:00.000Z","C","1234"
"23007","40835","2025-03-02T17:50:00.000Z","A","1235"
"23008","40836","2024-10-16T17:06:00.000Z","A","1236"
"23009","40837","2024-08-07T09:43:00.000Z","A","1237"
"23010","40838","2024-05-14T18:43:00.000Z","C","1238"
"23011","40839","2025-09-08T17:59:00.000Z","A","1239"
"23012","40843","2024-09-09T01:08:00.000Z","C","1243"
"23013","40844","2024-09-28T02:19:00.000Z","A","1244"
"23014","40846","2024-08-06T22:16:00.000Z","A","1246"
"23015","40847","2024-08-28T16:42:00.000Z","A","1247"
"23016","40856","2024-09-06T09:16:00.000Z","A","1256"
"23017","40857","2026-05-20T11:31:00.000Z","A","1257"
"23018","40858","2025-05-07T15:45:00.000Z","A","1258"
"23019","40861","2025-05-08T00:45:00.000Z","A","1261"
"23020","40862","2024-12-14T12:41:00.000Z","A","1262"
"23021","40864","2025-02-24T21:58:00.000Z","C","1264"
"23022","40865","2025-05-14T08:57:00.000Z","A","1265"
"23023","40867","2027-02-11T02:15:00.000Z","A","1267"
"23024","40870","2024-04-20T05:37:00.000Z","A","1270"
"23025","40871","2026-03-31T10:51:00.000Z","A","1271"
"23026","40872","2025-03-12T21:48:00.000Z","C","1272"
"23027","40876","2026-03-01T06:55:00.000Z","A","1276"
"23028","40878","2025-07-07T05:46:00.000Z","A","1278"
"23029","40880","2026-09-25T08:00:00.000Z","A","1280"
"23030","40882","2024-06-06T12:30:00.000Z","A","1282"
"23031","40883","2024-05-21T22:03:00.000Z","A","1283"
"23032","40885","2027-02-12T19:42:00.000Z","A","1285"
"23033","40886","2024-12-29T03:51:00.000Z","C","1286"
"23034","40887","2025-06-22T22:00:00.000Z","A","1287"
"23035","40888","2024-08-03T11:10:00.000Z","C","1288"
"23036","40889","2025-01-19T05:54:00.000Z","A","1289"
"23037","40891","2026-02-17T23:25:00.000Z","A","1291"
"23038","40893","2025-08-29T14:01:00.000Z","A","1293"
"23039","40900","2025-01-28T06:55:00.000Z","A","1300"
"23040","40901","2025-01-01T12:42:00.000Z","A","1301"
"23041","40902","2025-03-19T19:04:00.000Z","A","1302"
"23042","40906","2024-07-10T15:21:00.000Z","A","1306"
"23043","40908","2025-08-24T12:10:00.000Z","A","1308"
"23044","40913","2024-10-02T18:17:00.000Z","A","1313"
"23045","40917","2025-02-15T15:17:00.000Z","A","1317"
"23046","40920","2025-09-28T18:31:00.000Z","A","1320"
"23047","40921","2025-02-04T13:29:00.000Z","A","1321"
"23048","40924","2025-06-14T10:17:00.000Z","A","1324"
"23049","40927","2024-06-28T12:10:00.000Z","A","1327"
"23050","40928","2025-03-07T02:20:00.000Z","A","1328"
"23051","40929","2026-02-21T12:16:00.000Z","C","1329"
"23052","40930","2024-03-03T05:42:00.000Z","A","1330"
"23053","40931","2025-08-04T12:19:00.000Z","A","1331"
"23054","40932","2026-10-10T22:47:00.000Z","A","1332"
"23055","40935","2024-10-15T15:36:00.000Z","A","1335"
"23056","40937","2024-05-20T11:48:00.000Z","A","1337"
"23057","40938","2026-12-17T17:43:00.000Z","A","1338"
"23058","40939","2026-07-12T23:08:00.000Z","C","1339"
"23059","40940","2024-11-27T02:10:00.000Z","A","1340"
"23060","40944","2026-05-29T09:51:00.000Z","A","1344"
"23061","40945","2026-08-03T08:07:00.000Z","C","1345"
"23062","40947","2024-12-29T05:40:00.000Z","A","1347"
"23063","40949","2024-08-17T15:50:00.000Z","C","1349"
"23064","40950","2026-09-10T14:26:00.000Z","A","1350"
"23065","40951","2024-08-19T15:25:00.000Z","C","1351"
"23066","40954","2024-04-23T15:39:00.000Z","A","1354"
"23067","40955","2027-02-01T15:03:00.000Z","A","1355"
"23068","40957","2025-11-20T14:39:00.000Z","A","1357"
"23069","40958","2024-04-11T20:53:00.000Z","A","1358"
"23070","40959","2024-11-13T07:36:00.000Z","A","1359"
"23071","40961","2026-06-29T14:01:00.000Z","A","1361"
"23072","40962","2024-03-23T09:40:00.000Z","A","1362"
"23073","40965","2025-04-10T05:54:00.000Z","A","1365"
"23074","40967","2025-11-18T22:43:00.000Z","A","1367"
"23075","40970","2025-01-08T07:39:00.000Z","A","1370"
"23076","40971","2027-01-07T09:01:00.000Z","C","1371"
"23077","40973","2025-04-05T20:53:00.000Z","A","1373"
"23078","40974","2026-07-20T22:08:00.000Z","C","1374"
"23079","40976","2026-12-05T20:09:00.000Z","A","1376"
"23080","40982","2026-01-23T09:48:00.000Z","A","1382"
"23081","40983","2024-03-23T18:14:00.000Z","A","1383"
"23082","40984","2026-05-17T19:55:00.000Z","A","1384"
"23083","40986","2025-08-10T12:58:00.000Z","C","1386"
"23084","40988","2026-05-01T07:55:00.000Z","A","1388"
"23085","40989","2025-03-08T21:54:00.000Z","A","1389"
"23086","40991","2026-04-13T04:04:00.000Z","C","1391"
"23087","40994","2024-04-11T20:19:00.000Z","A","1394"
"23088","40997","2026-03-06T13:18:00.000Z","A","1397"
"23089","40998","2024-06-11T12:19:00.000Z","A","1398"
"23090","41003","2026-08-02T03:16:00.000Z","A","1403"
"23091","41005","2024-12-03T06:24:00.000Z","A","1405"
"23092","41006","2025-07-16T04:12:00.000Z","A","1406"
"23093","41008","2025-01-17T01:48:00.000Z","C","1408"
"23094","41009","2026-04-07T19:55:00.000Z","A","1409"
"23095","41010","2024-11-02T06:59:00.000Z","A","1410"
"23096","41011","2026-09-29T10:43:00.000Z","A","1411"
"23097","41012","2024-12-11T00:24:00.000Z","C","1412"
"23098","41013","2026-03-29T11:17:00.000Z","A","1413"
"23099","41014","2026-06-02T11:45:00.000Z","A","1414"
"23100","41015","2026-07-19T16:21:00.000Z","A","1415"
"23101","41016","2026-01-29T04:20:00.000Z","A","1416"
"23102","41020","2027-02-09T03:01:00.000Z","C","1420"
"23103","41022","2024-12-18T15:14:00.000Z","A","1422"
"23104","41024","2024-03-01T01:06:00.000Z","A","1424"
"23105","41028","2025-10-24T10:17:00.000Z","A","1428"
"23106","41030","2027-03-21T01:34:00.000Z","A","1430"
"23107","41034","2025-08-12T13:38:00.000Z","C","1434"
"23108","41036","2024-05-01T22:19:00.000Z","C","1436"
"23109","41037","2025-11-02T02:07:00.000Z","C","1437"
"23110","41038","2025-07-24T05:20:00.000Z","C","1438"
"23111","41039","2025-12-09T08:48:00.000Z","A","1439"
"23112","41041","2026-02-28T20:43:00.000Z","A","1441"
"23113","41042","2025-12-31T00:44:00.000Z","C","1442"
"23114","41044","2025-07-05T08:16:00.000Z","C","1444"
"23115","41045","2026-05-14T03:54:00.000Z","A","1445"
"23116","41046","2026-03-30T01:33:00.000Z","A","1446"
"23117","41050","2024-11-28T11:27:00.000Z","A","1450"
"23118","41051","2024-10-17T17:43:00.000Z","A","1451"
"23119","41055","2026-01-03T02:51:00.000Z","A","1455"
"23120","41056","2025-11-05T03:14:00.000Z","C","1456"
"23121","41057","2026-07-29T07:00:00.000Z","C","1457"
"23122","41058","2026-09-24T08:34:00.000Z","C","1458"
"23123","41061","2024-12-14T06:52:00.000Z","C","1461"
"23124","41065","2024-09-22T01:22:00.000Z","A","1465"
"23125","41067","2026-05-23T05:10:00.000Z","A","1467"
"23126","41069","2027-01-31T11:17:00.000Z","A","1469"
"23127","41073","2026-05-29T08:04:00.000Z","A","1473"
"23128","41074","2026-05-12T18:35:00.000Z","A","1474"
"23129","41075","2026-09-07T09:34:00.000Z","A","1475"
"23130","41077","2026-06-27T19:57:00.000Z","C","1477"
"23131","41078","2025-09-13T04:05:00.000Z","A","1478"
"23132","41079","2025-05-04T05:40:00.000Z","A","1479"
"23133","41080","2024-10-19T23:15:00.000Z","A","1480"
"23134","41081","2024-11-05T21:16:00.000Z","A","1481"
"23135","41082","2026-03-15T05:32:00.000Z","A","1482"
"23136","41083","2027-02-17T13:15:00.000Z","A","1483"
"23137","41084","2025-04-19T10:57:00.000Z","C","1484"
"23138","41085","2024-05-20T15:24:00.000Z","A","1485"
"23139","41086","2025-07-31T11:03:00.000Z","A","1486"
"23140","41088","2025-08-16T17:30:00.000Z","C","1488"
"23141","41089","2024-10-15T07:49:00.000Z","C","1489"
"23142","41090","2025-02-19T04:08:00.000Z","A","1490"
"23143","41092","2024-03-01T22:49:00.000Z","A","1492"
"23144","41093","2025-05-05T03:08:00.000Z","A","1493"
"23145","41094","2025-05-15T14:18:00.000Z","A","1494"
"23146","41099","2025-04-05T06:21:00.000Z","A","1499"
"23147","41100","2025-10-19T09:04:00.000Z","A","1500"
"23148","41101","2025-07-29T02:40:00.000Z","A","1501"
"23149","41102","2025-04-19T17:39:00.000Z","A","1502"
"23150","41103","2026-11-29T18:21:00.000Z","A","1503"
"23151","41104","2026-07-29T15:02:00.000Z","C","1504"
"23152","41108","2026-12-07T06:16:00.000Z","A","1508"
"23153","41110","2024-08-20T14:20:00.000Z","A","1510"
"23154","41111","2024-03-27T06:51:00.000Z","A","1511"
"23155","41112","2024-10-05T04:35:00.000Z","A","1512"
"23156","41113","2024-07-29T12:33:00.000Z","A","1513"
"23157","41115","2025-08-12T22:53:00.000Z","C","1515"
"23158","41116","2025-02-06T01:49:00.000Z","A","1516"
"23159","41117","2024-06-14T07:18:00.000Z","A","1517"
"23160","41118","2027-01-27T17:23:00.000Z","A","1518"
"23161","41120","2025-08-30T00:44:00.000Z","A","1520"
"23162","41121","2026-04-05T06:45:00.000Z","A","1521"
"23163","41122","2026-04-08T01:20:00.000Z","A","1522"
"23164","41123","2025-11-14T13:55:00.000Z","A","1523"
"23165","41125","2025-01-18T23:44:00.000Z","A","1525"
"23166","41128","2025-09-04T01:42:00.000Z","C","1528"
"23167","41129","2025-07-25T10:06:00.000Z","C","1529"
"23168","41130","2025-09-15T03:13:00.000Z","A","1530"
"23169","41131","2025-07-10T09:02:00.000Z","A","1531"
"23170","41132","2027-02-25T09:10:00.000Z","C","1532"
"23171","41133","2026-04-01T20:50:00.000Z","A","1533"
"23172","41136","2026-10-05T05:56:00.000Z","C","1536"
"23173","41137","2026-01-11T07:46:00.000Z","A","1537"
"23174","41139","2026-11-25T06:12:00.000Z","A","1539"
"23175","41141","2025-02-18T20:19:00.000Z","A","1541"
"23176","41142","2026-09-29T23:43:00.000Z","C","1542"
"23177","41146","2025-06-27T13:14:00.000Z","A","1546"
"23178","41147","2026-12-02T23:47:00.000Z","A","1547"
"23179","41148","2025-03-03T12:01:00.000Z","A","1548"
