"ArrestSurrenderID","CaseMasterID","ArrestSurrenderTypeID","ArrestSurrenderDate","ArrestSurrenderStateId","ArrestSurrenderDistrictId","PoliceStationID","IOID","CourtID","AccusedMasterID","IsAccused","IsComplainantAccused"
"19293","46788","1","2024-10-25","29","23","2302","1588","523","45751","1","0"
"19294","46789","1","2026-01-19","29","25","2504","1589","525","45754","1","0"
"19295","46791","1","2024-04-10","29","30","3003","1591","530","45756","1","0"
"19296","46798","1","2026-05-21","29","4","405","1598","504","45763","1","0"
"19297","46799","1","2025-07-25","29","4","404","1599","504","45764","1","0"
"19298","46800","1","2025-03-15","29","5","502","1600","505","45765","1","0"
"19299","46801","1","2026-08-17","29","1","101","1601","501","45767","1","0"
"19300","46801","1","2026-08-22","29","1","101","1601","501","45768","1","0"
"19301","46803","1","2025-01-30","29","27","2701","1603","527","45770","1","0"
"19302","46808","1","2026-06-01","29","26","2604","1608","526","45772","1","0"
"19303","46809","1","2026-11-10","29","22","2202","1609","522","45773","1","0"
"19304","46809","1","2026-11-13","29","22","2202","1609","522","45775","1","0"
"19305","46810","1","2025-08-31","29","13","1307","1610","513","45776","1","0"
"19306","46811","1","2025-07-19","29","22","2207","1611","522","45779","1","0"
"19307","46815","1","2025-09-17","29","4","403","1615","504","45782","1","0"
"19308","46818","1","2024-03-02","29","18","1801","1618","518","45783","1","0"
"19309","46819","1","2026-07-10","29","3","306","1619","503","45785","1","0"
"19310","46825","1","2024-08-28","29","9","904","1625","509","45790","1","0"
"19311","46825","1","2024-08-15","29","9","904","1625","509","45791","1","0"
"19312","46826","1","2024-11-28","29","2","201","1626","502","45793","1","0"
"19313","46826","1","2024-11-26","29","2","201","1626","502","45794","1","0"
"19314","46828","1","2026-03-08","29","29","2906","1628","529","45796","1","0"
"19315","46829","1","2026-10-13","29","13","1302","1629","513","45797","1","0"
"19316","46829","1","2026-10-12","29","13","1302","1629","513","45799","1","0"
"19317","46830","1","2025-12-23","29","9","907","1630","509","45800","1","0"
"19318","46831","1","2024-12-31","29","27","2702","1631","527","45801","1","0"
"19319","46834","1","2026-12-13","29","3","302","1634","503","45802","1","0"
"19320","46835","1","2026-02-23","29","23","2302","1635","523","45804","1","0"
"19321","46837","1","2026-10-23","29","18","1802","1637","518","45807","1","0"
"19322","46839","1","2025-01-30","29","3","307","1639","503","45809","1","0"
"19323","46839","1","2025-01-21","29","3","307","1639","503","45810","1","0"
"19324","46842","1","2026-06-28","29","31","3101","1642","531","45813","1","0"
"19325","46847","1","2025-02-11","29","23","2305","1647","523","45815","1","0"
"19326","46848","1","2025-07-23","29","1","108","1648","501","45817","1","0"
"19327","46851","1","2025-11-15","29","8","806","1651","508","45821","1","0"
"19328","46852","1","2025-12-24","29","2","204","1652","502","45822","1","0"
"19329","46853","1","2024-05-25","29","16","1601","1653","516","45823","1","0"
"19330","46854","1","2026-05-30","29","12","1204","1654","512","45825","1","0"
"19331","46857","1","2025-06-20","29","28","2807","1657","528","45828","1","0"
"19332","46858","1","2027-01-09","29","6","601","1658","506","45832","1","0"
"19333","46860","1","2024-11-25","29","5","508","1660","505","45833","1","0"
"19334","46862","1","2024-03-23","29","5","508","1662","505","45835","1","0"
"19335","46867","1","2026-06-03","29","12","1207","1667","512","45838","1","0"
"19336","46871","1","2026-01-22","29","19","1901","1671","519","45840","1","0"
"19337","46875","1","2025-01-08","29","4","401","1675","504","45845","1","0"
"19338","46878","1","2024-07-28","29","21","2107","1678","521","45848","1","0"
"19339","46878","1","2024-07-13","29","21","2107","1678","521","45850","1","0"
"19340","46880","1","2025-03-28","29","11","1106","1680","511","45851","1","0"
"19341","46883","1","2024-12-13","29","31","3101","1683","531","45854","1","0"
"19342","46885","1","2025-08-16","29","8","801","1685","508","45855","1","0"
"19343","46887","1","2026-05-23","29","2","208","1687","502","45860","1","0"
"19344","46896","1","2026-08-19","29","27","2703","1696","527","45864","1","0"
"19345","46903","1","2024-05-16","29","19","1902","1003","519","45870","1","0"
"19346","46909","1","2026-06-23","29","23","2301","1009","523","45877","1","0"
"19347","46909","1","2026-06-29","29","23","2301","1009","523","45878","1","0"
"19348","46910","1","2026-10-23","29","21","2107","1010","521","45879","1","0"
"19349","46913","1","2024-10-26","29","25","2503","1013","525","45881","1","0"
"19350","46919","1","2026-11-04","29","3","301","1019","503","45883","1","0"
"19351","46922","1","2024-03-15","29","7","704","1022","507","45884","1","0"
"19352","46922","1","2024-03-05","29","7","704","1022","507","45885","1","0"
"19353","46924","1","2026-05-30","29","18","1808","1024","518","45887","1","0"
"19354","46924","1","2026-05-26","29","18","1808","1024","518","45888","1","0"
"19355","46927","1","2026-07-15","29","15","1503","1027","515","45889","1","0"
"19356","46929","1","2026-12-08","29","30","3001","1029","530","45892","1","0"
"19357","46932","1","2026-07-23","29","16","1604","1032","516","45893","1","0"
"19358","46937","1","2024-10-12","29","21","2103","1037","521","45899","1","0"
"19359","46939","1","2026-12-29","29","26","2604","1039","526","45900","1","0"
"19360","46941","1","2025-04-01","29","22","2202","1041","522","45903","1","0"
"19361","46945","1","2024-11-13","29","24","2407","1045","524","45906","1","0"
"19362","46951","1","2024-08-18","29","28","2806","1051","528","45909","1","0"
"19363","46951","1","2024-08-16","29","28","2806","1051","528","45910","1","0"
"19364","46951","1","2024-08-26","29","28","2806","1051","528","45911","1","0"
"19365","46953","1","2025-10-29","29","16","1606","1053","516","45914","1","0"
"19366","46955","1","2025-08-16","29","15","1508","1055","515","45917","1","0"
"19367","46958","1","2025-02-03","29","9","902","1058","509","45920","1","0"
"19368","46960","1","2025-12-11","29","5","506","1060","505","45922","1","0"
"19369","46960","1","2025-12-19","29","5","506","1060","505","45924","1","0"
"19370","46963","1","2024-04-05","29","7","707","1063","507","45925","1","0"
"19371","46965","1","2024-01-22","29","7","705","1065","507","45927","1","0"
"19372","46967","1","2025-09-08","29","13","1305","1067","513","45929","1","0"
"19373","46969","1","2025-04-11","29","17","1707","1069","517","45931","1","0"
"19374","46973","1","2026-04-28","29","14","1404","1073","514","45934","1","0"
"19375","46973","1","2026-05-04","29","14","1404","1073","514","45935","1","0"
"19376","46974","1","2025-12-16","29","30","3008","1074","530","45937","1","0"
"19377","46975","1","2026-06-07","29","16","1606","1075","516","45938","1","0"
"19378","46976","1","2025-01-06","29","17","1704","1076","517","45939","1","0"
"19379","46978","1","2025-11-28","29","12","1207","1078","512","45940","1","0"
"19380","46980","1","2025-05-28","29","3","305","1080","503","45942","1","0"
"19381","46984","1","2024-07-15","29","5","504","1084","505","45946","1","0"
"19382","46984","1","2024-07-09","29","5","504","1084","505","45947","1","0"
"19383","46986","1","2024-12-07","29","15","1506","1086","515","45951","1","0"
"19384","46990","1","2026-04-27","29","2","208","1090","502","45954","1","0"
"19385","46994","1","2026-02-27","29","27","2705","1094","527","45959","1","0"
"19386","46994","1","2026-02-08","29","27","2705","1094","527","45960","1","0"
"19387","46998","1","2024-10-21","29","1","104","1098","501","45963","1","0"
"19388","47002","1","2026-03-24","29","23","2306","1102","523","45967","1","0"
"19389","47002","1","2026-04-03","29","23","2306","1102","523","45968","1","0"
"19390","47003","1","2025-11-26","29","30","3006","1103","530","45970","1","0"
"19391","47003","1","2025-12-08","29","30","3006","1103","530","45972","1","0"
"19392","47006","1","2026-09-05","29","8","807","1106","508","45974","1","0"
"19393","47011","1","2024-12-19","29","4","405","1111","504","45978","1","0"
"19394","47013","1","2025-11-30","29","16","1604","1113","516","45979","1","0"
"19395","47014","1","2025-09-05","29","15","1507","1114","515","45981","1","0"
"19396","47017","1","2026-08-05","29","28","2806","1117","528","45984","1","0"
"19397","47018","1","2025-07-28","29","9","905","1118","509","45986","1","0"
"19398","47020","1","2025-01-31","29","14","1408","1120","514","45989","1","0"
"19399","47020","1","2025-01-28","29","14","1408","1120","514","45990","1","0"
"19400","47024","1","2025-02-10","29","6","601","1124","506","45994","1","0"
"19401","47024","1","2025-01-29","29","6","601","1124","506","45995","1","0"
"19402","47025","1","2025-02-22","29","11","1103","1125","511","45996","1","0"
"19403","47031","1","2026-03-17","29","14","1408","1131","514","46004","1","0"
"19404","47035","1","2024-12-12","29","24","2404","1135","524","46007","1","0"
"19405","47035","1","2024-12-02","29","24","2404","1135","524","46008","1","0"
"19406","47038","1","2024-05-05","29","25","2508","1138","525","46011","1","0"
"19407","47039","1","2024-09-19","29","8","801","1139","508","46012","1","0"
"19408","47040","1","2024-07-22","29","22","2207","1140","522","46015","1","0"
"19409","47042","1","2024-03-29","29","6","601","1142","506","46017","1","0"
"19410","47042","1","2024-03-27","29","6","601","1142","506","46018","1","0"
"19411","47056","1","2025-01-26","29","6","601","1156","506","46027","1","0"
"19412","47065","1","2025-06-25","29","22","2207","1165","522","46037","1","0"
"19413","47065","1","2025-06-16","29","22","2207","1165","522","46038","1","0"
"19414","47067","1","2024-07-02","29","12","1208","1167","512","46041","1","0"
"19415","47068","1","2026-12-06","29","13","1302","1168","513","46043","1","0"
"19416","47069","1","2026-09-11","29","24","2407","1169","524","46045","1","0"
"19417","47070","1","2025-09-06","29","17","1705","1170","517","46046","1","0"
"19418","47072","1","2025-07-30","29","23","2308","1172","523","46047","1","0"
"19419","47074","1","2024-02-19","29","13","1305","1174","513","46049","1","0"
"19420","47078","1","2025-03-02","29","29","2904","1178","529","46055","1","0"
"19421","47081","1","2024-10-26","29","4","408","1181","504","46059","1","0"
"19422","47082","1","2026-02-13","29","10","1006","1182","510","46060","1","0"
"19423","47086","1","2025-08-06","29","27","2701","1186","527","46062","1","0"
"19424","47087","1","2024-08-19","29","30","3004","1187","530","46063","1","0"
"19425","47087","1","2024-08-14","29","30","3004","1187","530","46064","1","0"
"19426","47090","1","2024-09-30","29","4","404","1190","504","46065","1","0"
"19427","47092","1","2026-08-12","29","13","1301","1192","513","46066","1","0"
"19428","47096","1","2025-08-16","29","23","2307","1196","523","46069","1","0"
"19429","47097","1","2025-12-21","29","1","103","1197","501","46070","1","0"
"19430","47100","1","2024-07-03","29","12","1207","1200","512","46075","1","0"
"19431","47108","1","2026-11-19","29","16","1607","1208","516","46078","1","0"
"19432","47109","1","2024-06-11","29","19","1902","1209","519","46079","1","0"
"19433","47111","1","2025-12-13","29","30","3007","1211","530","46080","1","0"
"19434","47112","1","2024-04-01","29","22","2202","1212","522","46082","1","0"
"19435","47114","1","2026-12-20","29","6","604","1214","506","46084","1","0"
"19436","47117","1","2026-12-23","29","22","2205","1217","522","46086","1","0"
"19437","47118","1","2024-01-20","29","1","104","1218","501","46088","1","0"
"19438","47129","1","2024-07-10","29","30","3002","1229","530","46095","1","0"
"19439","47132","1","2024-07-16","29","15","1502","1232","515","46098","1","0"
"19440","47135","1","2024-08-19","29","2","201","1235","502","46101","1","0"
"19441","47136","1","2026-04-11","29","4","408","1236","504","46102","1","0"
"19442","47137","1","2024-10-01","29","31","3106","1237","531","46103","1","0"
"19443","47142","1","2025-10-22","29","29","2902","1242","529","46107","1","0"
"19444","47144","1","2025-07-19","29","12","1205","1244","512","46108","1","0"
"19445","47146","1","2024-11-16","29","12","1202","1246","512","46109","1","0"
"19446","47147","1","2025-10-05","29","21","2107","1247","521","46112","1","0"
"19447","47149","1","2025-10-12","29","20","2001","1249","520","46113","1","0"
"19448","47151","1","2026-05-29","29","24","2407","1251","524","46115","1","0"
"19449","47158","1","2026-10-22","29","13","1303","1258","513","46120","1","0"
"19450","47159","1","2026-07-19","29","1","108","1259","501","46121","1","0"
"19451","47159","1","2026-07-24","29","1","108","1259","501","46122","1","0"
"19452","47159","1","2026-07-12","29","1","108","1259","501","46123","1","0"
"19453","47166","1","2025-11-18","29","12","1202","1266","512","46127","1","0"
"19454","47170","1","2024-04-04","29","3","306","1270","503","46130","1","0"
"19455","47170","1","2024-04-04","29","3","306","1270","503","46131","1","0"
"19456","47172","1","2025-02-23","29","12","1207","1272","512","46133","1","0"
"19457","47176","1","2024-03-29","29","13","1303","1276","513","46138","1","0"
"19458","47178","1","2025-10-11","29","22","2203","1278","522","46139","1","0"
"19459","47181","1","2026-05-18","29","15","1508","1281","515","46143","1","0"
"19460","47182","1","2025-11-26","29","31","3101","1282","531","46145","1","0"
"19461","47182","1","2025-12-11","29","31","3101","1282","531","46146","1","0"
"19462","47183","1","2024-06-27","29","25","2504","1283","525","46148","1","0"
"19463","47184","1","2025-01-05","29","15","1504","1284","515","46149","1","0"
"19464","47186","1","2025-07-08","29","5","502","1286","505","46150","1","0"
"19465","47188","1","2025-09-28","29","27","2705","1288","527","46152","1","0"
"19466","47190","1","2026-02-27","29","13","1302","1290","513","46156","1","0"
"19467","47192","1","2026-10-11","29","22","2204","1292","522","46158","1","0"
"19468","47192","1","2026-10-20","29","22","2204","1292","522","46160","1","0"
"19469","47196","1","2025-03-31","29","8","805","1296","508","46163","1","0"
"19470","47198","1","2025-02-06","29","14","1405","1298","514","46167","1","0"
"19471","47200","1","2025-08-13","29","10","1002","1300","510","46171","1","0"
"19472","47203","1","2026-08-26","29","4","404","1303","504","46172","1","0"
"19473","47204","1","2026-06-25","29","19","1907","1304","519","46173","1","0"
"19474","47205","1","2025-08-20","29","10","1005","1305","510","46175","1","0"
"19475","47207","1","2024-09-09","29","18","1807","1307","518","46177","1","0"
"19476","47211","1","2024-02-21","29","6","604","1311","506","46182","1","0"
"19477","47211","1","2024-02-22","29","6","604","1311","506","46183","1","0"
"19478","47216","1","2026-09-19","29","26","2607","1316","526","46190","1","0"
"19479","47218","1","2026-08-29","29","4","407","1318","504","46191","1","0"
"19480","47220","1","2026-02-25","29","29","2903","1320","529","46192","1","0"
"19481","47221","1","2026-06-01","29","18","1802","1321","518","46193","1","0"
"19482","47224","1","2025-01-30","29","8","803","1324","508","46195","1","0"
"19483","47224","1","2025-02-05","29","8","803","1324","508","46196","1","0"
"19484","47225","1","2025-03-28","29","28","2807","1325","528","46198","1","0"
"19485","47229","1","2026-02-13","29","10","1004","1329","510","46200","1","0"
"19486","47229","1","2026-01-28","29","10","1004","1329","510","46201","1","0"
"19487","47229","1","2026-02-10","29","10","1004","1329","510","46202","1","0"
"19488","47233","1","2025-12-30","29","19","1902","1333","519","46204","1","0"
"19489","47235","1","2024-08-09","29","7","703","1335","507","46205","1","0"
"19490","47237","1","2024-09-28","29","24","2405","1337","524","46206","1","0"
"19491","47239","1","2025-05-22","29","20","2002","1339","520","46207","1","0"
"19492","47246","1","2025-02-02","29","19","1905","1346","519","46209","1","0"
"19493","47247","1","2026-07-20","29","16","1608","1347","516","46211","1","0"
"19494","47255","1","2025-06-09","29","14","1408","1355","514","46218","1","0"
"19495","47257","1","2026-04-28","29","29","2903","1357","529","46219","1","0"
"19496","47257","1","2026-05-02","29","29","2903","1357","529","46220","1","0"
"19497","47263","1","2026-01-18","29","9","908","1363","509","46225","1","0"
"19498","47265","1","2025-01-30","29","11","1108","1365","511","46227","1","0"
"19499","47265","1","2025-01-21","29","11","1108","1365","511","46228","1","0"
"19500","47267","1","2024-05-10","29","29","2902","1367","529","46230","1","0"
"19501","47270","1","2026-03-19","29","17","1702","1370","517","46236","1","0"
"19502","47271","1","2024-07-12","29","23","2307","1371","523","46237","1","0"
"19503","47272","1","2024-02-27","29","24","2404","1372","524","46242","1","0"
"19504","47276","1","2024-09-30","29","21","2106","1376","521","46245","1","0"
"19505","47277","1","2025-01-06","29","11","1102","1377","511","46246","1","0"
"19506","47278","1","2026-12-13","29","16","1608","1378","516","46247","1","0"
"19507","47280","1","2025-09-19","29","27","2704","1380","527","46248","1","0"
"19508","47285","1","2026-03-05","29","6","608","1385","506","46252","1","0"
"19509","47293","1","2025-10-12","29","9","905","1393","509","46258","1","0"
"19510","47294","1","2026-08-22","29","27","2702","1394","527","46259","1","0"
"19511","47308","1","2024-03-19","29","31","3103","1408","531","46268","1","0"
"19512","47312","1","2024-12-30","29","27","2702","1412","527","46273","1","0"
"19513","47312","1","2024-12-22","29","27","2702","1412","527","46274","1","0"
"19514","47312","1","2024-12-31","29","27","2702","1412","527","46275","1","0"
"19515","47314","1","2026-10-31","29","13","1306","1414","513","46277","1","0"
"19516","47316","1","2026-04-05","29","8","804","1416","508","46279","1","0"
"19517","47317","1","2024-08-04","29","19","1904","1417","519","46281","1","0"
"19518","47320","1","2026-05-07","29","18","1807","1420","518","46285","1","0"
"19519","47320","1","2026-05-18","29","18","1807","1420","518","46286","1","0"
"19520","47320","1","2026-05-13","29","18","1807","1420","518","46287","1","0"
"19521","47321","1","2025-06-20","29","6","604","1421","506","46288","1","0"
"19522","47322","1","2024-12-07","29","11","1104","1422","511","46289","1","0"
"19523","47325","1","2024-10-30","29","1","103","1425","501","46293","1","0"
"19524","47328","1","2025-07-25","29","3","303","1428","503","46296","1","0"
"19525","47329","1","2025-08-26","29","18","1806","1429","518","46297","1","0"
"19526","47331","1","2024-11-02","29","13","1306","1431","513","46301","1","0"
"19527","47331","1","2024-11-07","29","13","1306","1431","513","46302","1","0"
"19528","47333","1","2025-05-28","29","21","2106","1433","521","46303","1","0"
"19529","47334","1","2026-08-27","29","24","2403","1434","524","46304","1","0"
"19530","47340","1","2025-12-04","29","17","1701","1440","517","46308","1","0"
"19531","47341","1","2025-09-29","29","28","2801","1441","528","46309","1","0"
"19532","47342","1","2024-02-27","29","7","704","1442","507","46310","1","0"
"19533","47342","1","2024-02-28","29","7","704","1442","507","46311","1","0"
"19534","47343","1","2024-05-19","29","6","604","1443","506","46312","1","0"
"19535","47347","1","2026-05-27","29","6","601","1447","506","46314","1","0"
"19536","47352","1","2026-04-25","29","31","3103","1452","531","46317","1","0"
"19537","47361","1","2025-01-11","29","12","1201","1461","512","46322","1","0"
"19538","47364","1","2025-11-12","29","22","2208","1464","522","46324","1","0"
"19539","47368","1","2025-12-10","29","26","2604","1468","526","46328","1","0"
"19540","47369","1","2026-09-13","29","14","1406","1469","514","46330","1","0"
"19541","47370","1","2024-12-30","29","16","1605","1470","516","46331","1","0"
"19542","47380","1","2024-04-18","29","11","1104","1480","511","46342","1","0"
"19543","47382","1","2024-02-13","29","22","2205","1482","522","46343","1","0"
"19544","47382","1","2024-01-28","29","22","2205","1482","522","46344","1","0"
"19545","47383","1","2024-02-07","29","4","404","1483","504","46345","1","0"
"19546","47383","1","2024-02-17","29","4","404","1483","504","46346","1","0"
"19547","47386","1","2024-04-29","29","20","2005","1486","520","46350","1","0"
"19548","47388","1","2024-12-27","29","24","2408","1488","524","46352","1","0"
"19549","47392","1","2026-11-03","29","17","1701","1492","517","46356","1","0"
"19550","47400","1","2024-04-12","29","22","2207","1500","522","46361","1","0"
"19551","47400","1","2024-04-24","29","22","2207","1500","522","46362","1","0"
"19552","47402","1","2025-11-21","29","30","3006","1502","530","46365","1","0"
"19553","47404","1","2026-07-03","29","30","3005","1504","530","46367","1","0"
"19554","47405","1","2026-12-26","29","6","604","1505","506","46369","1","0"
"19555","47417","1","2026-01-05","29","3","307","1517","503","46377","1","0"
"19556","47418","1","2025-08-30","29","16","1601","1518","516","46378","1","0"
"19557","47419","1","2026-05-23","29","25","2503","1519","525","46379","1","0"
"19558","47420","1","2025-12-30","29","29","2903","1520","529","46380","1","0"
"19559","47420","1","2025-12-30","29","29","2903","1520","529","46381","1","0"
"19560","47421","1","2026-09-01","29","16","1601","1521","516","46382","1","0"
"19561","47423","1","2026-09-17","29","25","2507","1523","525","46384","1","0"
"19562","47423","1","2026-09-10","29","25","2507","1523","525","46385","1","0"
"19563","47424","1","2026-08-30","29","15","1504","1524","515","46386","1","0"
"19564","47425","1","2025-01-24","29","25","2505","1525","525","46387","1","0"
"19565","47425","1","2025-01-14","29","25","2505","1525","525","46389","1","0"
"19566","47427","1","2026-06-30","29","27","2704","1527","527","46390","1","0"
"19567","47429","1","2024-02-03","29","28","2802","1529","528","46391","1","0"
"19568","47431","1","2025-12-26","29","27","2701","1531","527","46394","1","0"
"19569","47433","1","2026-01-23","29","23","2303","1533","523","46397","1","0"
"19570","47437","1","2026-09-02","29","8","804","1537","508","46400","1","0"
"19571","47440","1","2024-11-23","29","26","2603","1540","526","46402","1","0"
"19572","47442","1","2026-06-18","29","12","1206","1542","512","46404","1","0"
"19573","47444","1","2026-01-14","29","7","701","1544","507","46405","1","0"
"19574","47447","1","2026-10-18","29","7","704","1547","507","46407","1","0"
"19575","47453","1","2025-11-19","29","18","1807","1553","518","46409","1","0"
"19576","47455","1","2026-05-14","29","6","601","1555","506","46412","1","0"
"19577","47465","1","2026-02-12","29","29","2902","1565","529","46421","1","0"
"19578","47466","1","2024-08-18","29","14","1403","1566","514","46423","1","0"
"19579","47466","1","2024-08-07","29","14","1403","1566","514","46424","1","0"
"19580","47468","1","2026-08-08","29","13","1307","1568","513","46426","1","0"
"19581","47470","1","2025-10-16","29","26","2607","1570","526","46428","1","0"
"19582","47471","1","2026-08-17","29","1","101","1571","501","46429","1","0"
"19583","47471","1","2026-08-17","29","1","101","1571","501","46430","1","0"
"19584","47476","1","2024-09-03","29","3","305","1576","503","46434","1","0"
"19585","47478","1","2025-10-23","29","26","2603","1578","526","46435","1","0"
"19586","47485","1","2024-12-30","29","8","804","1585","508","46438","1","0"
"19587","47485","1","2024-12-28","29","8","804","1585","508","46440","1","0"
"19588","47486","1","2025-07-18","29","21","2105","1586","521","46441","1","0"
"19589","47488","1","2026-02-24","29","21","2104","1588","521","46442","1","0"
"19590","47489","1","2025-09-07","29","20","2004","1589","520","46443","1","0"
"19591","47494","1","2025-12-12","29","13","1301","1594","513","46447","1","0"
"19592","47499","1","2024-06-07","29","7","703","1599","507","46453","1","0"
"19593","47505","1","2026-11-25","29","9","903","1605","509","46459","1","0"
"19594","47510","1","2026-05-13","29","5","503","1610","505","46463","1","0"
"19595","47511","1","2024-10-13","29","2","206","1611","502","46464","1","0"
"19596","47514","1","2024-11-28","29","15","1501","1614","515","46467","1","0"
"19597","47516","1","2026-08-18","29","28","2804","1616","528","46468","1","0"
"19598","47516","1","2026-08-10","29","28","2804","1616","528","46469","1","0"
"19599","47521","1","2026-11-24","29","28","2801","1621","528","46471","1","0"
"19600","47523","1","2026-07-31","29","28","2803","1623","528","46474","1","0"
"19601","47523","1","2026-07-29","29","28","2803","1623","528","46476","1","0"
"19602","47524","1","2026-06-19","29","19","1902","1624","519","46477","1","0"
"19603","47532","1","2026-12-25","29","5","508","1632","505","46485","1","0"
"19604","47537","1","2025-03-19","29","14","1403","1637","514","46490","1","0"
"19605","47546","1","2025-01-19","29","20","2003","1646","520","46494","1","0"
"19606","47549","1","2026-09-08","29","19","1906","1649","519","46496","1","0"
"19607","47552","1","2025-11-30","29","30","3005","1652","530","46499","1","0"
"19608","47555","1","2024-09-19","29","7","705","1655","507","46502","1","0"
"19609","47561","1","2025-05-13","29","29","2908","1661","529","46506","1","0"
"19610","47562","1","2025-01-31","29","24","2407","1662","524","46508","1","0"
"19611","47564","1","2025-07-29","29","6","603","1664","506","46509","1","0"
"19612","47565","1","2024-02-11","29","15","1503","1665","515","46511","1","0"
"19613","47568","1","2025-02-15","29","2","205","1668","502","46516","1","0"
"19614","47571","1","2026-02-04","29","1","108","1671","501","46520","1","0"
"19615","47572","1","2025-06-09","29","31","3102","1672","531","46521","1","0"
"19616","47575","1","2024-09-09","29","1","102","1675","501","46524","1","0"
"19617","47578","1","2025-04-23","29","25","2506","1678","525","46528","1","0"
"19618","47584","1","2025-11-16","29","6","606","1684","506","46531","1","0"
"19619","47586","1","2026-09-01","29","20","2002","1686","520","46532","1","0"
"19620","47588","1","2026-07-15","29","30","3004","1688","530","46533","1","0"
"19621","47598","1","2026-07-12","29","11","1102","1698","511","46538","1","0"
"19622","47605","1","2024-04-08","29","13","1307","1005","513","46543","1","0"
"19623","47606","1","2025-04-11","29","8","806","1006","508","46544","1","0"
"19624","47606","1","2025-03-30","29","8","806","1006","508","46546","1","0"
"19625","47607","1","2026-04-23","29","10","1006","1007","510","46547","1","0"
"19626","47608","1","2026-09-24","29","2","201","1008","502","46550","1","0"
"19627","47608","1","2026-09-25","29","2","201","1008","502","46551","1","0"
"19628","47613","1","2024-02-21","29","29","2901","1013","529","46555","1","0"
"19629","47614","1","2025-02-04","29","10","1003","1014","510","46556","1","0"
"19630","47618","1","2025-09-26","29","14","1402","1018","514","46557","1","0"
"19631","47619","1","2025-04-07","29","30","3007","1019","530","46559","1","0"
"19632","47621","1","2025-06-27","29","20","2001","1021","520","46561","1","0"
"19633","47623","1","2025-09-21","29","17","1706","1023","517","46564","1","0"
"19634","47623","1","2025-09-14","29","17","1706","1023","517","46565","1","0"
"19635","47624","1","2025-09-17","29","12","1207","1024","512","46567","1","0"
"19636","47628","1","2024-04-13","29","1","101","1028","501","46570","1","0"
"19637","47631","1","2024-12-22","29","16","1606","1031","516","46574","1","0"
"19638","47632","1","2024-10-05","29","27","2707","1032","527","46576","1","0"
"19639","47632","1","2024-10-06","29","27","2707","1032","527","46577","1","0"
"19640","47637","1","2025-10-07","29","26","2605","1037","526","46582","1","0"
"19641","47643","1","2026-01-07","29","17","1706","1043","517","46586","1","0"
"19642","47643","1","2026-01-11","29","17","1706","1043","517","46588","1","0"
"19643","47644","1","2025-10-10","29","3","306","1044","503","46591","1","0"
"19644","47647","1","2025-01-22","29","7","702","1047","507","46592","1","0"
"19645","47647","1","2025-02-09","29","7","702","1047","507","46593","1","0"
"19646","47647","1","2025-01-22","29","7","702","1047","507","46594","1","0"
"19647","47652","1","2024-01-24","29","12","1201","1052","512","46596","1","0"
"19648","47652","1","2024-01-16","29","12","1201","1052","512","46597","1","0"
"19649","47653","1","2026-11-29","29","9","908","1053","509","46599","1","0"
"19650","47654","1","2025-07-29","29","24","2402","1054","524","46600","1","0"
"19651","47657","1","2025-11-04","29","10","1001","1057","510","46601","1","0"
"19652","47660","1","2026-09-04","29","7","702","1060","507","46604","1","0"
"19653","47663","1","2024-04-21","29","8","806","1063","508","46607","1","0"
"19654","47664","1","2026-05-23","29","4","401","1064","504","46609","1","0"
"19655","47665","1","2024-12-29","29","28","2801","1065","528","46611","1","0"
"19656","47666","1","2026-02-25","29","30","3006","1066","530","46612","1","0"
"19657","47667","1","2025-01-21","29","22","2201","1067","522","46614","1","0"
"19658","47672","1","2026-11-14","29","20","2008","1072","520","46618","1","0"
"19659","47673","1","2026-02-05","29","12","1205","1073","512","46620","1","0"
"19660","47674","1","2025-11-30","29","17","1707","1074","517","46622","1","0"
"19661","47678","1","2024-11-16","29","13","1306","1078","513","46624","1","0"
"19662","47681","1","2024-05-26","29","26","2607","1081","526","46628","1","0"
"19663","47684","1","2026-02-02","29","30","3003","1084","530","46631","1","0"
"19664","47690","1","2025-11-29","29","16","1602","1090","516","46636","1","0"
"19665","47693","1","2024-01-13","29","27","2708","1093","527","46639","1","0"
"19666","47693","1","2024-01-12","29","27","2708","1093","527","46640","1","0"
"19667","47695","1","2025-02-02","29","2","203","1095","502","46641","1","0"
"19668","47698","1","2024-05-18","29","12","1208","1098","512","46643","1","0"
"19669","47700","1","2026-05-12","29","19","1905","1100","519","46645","1","0"
"19670","47701","1","2026-01-18","29","6","601","1101","506","46646","1","0"
"19671","47703","1","2025-07-14","29","1","101","1103","501","46647","1","0"
"19672","47704","1","2025-10-12","29","18","1807","1104","518","46650","1","0"
"19673","47706","1","2025-12-26","29","26","2602","1106","526","46651","1","0"
"19674","47707","1","2026-04-06","29","11","1101","1107","511","46654","1","0"
"19675","47707","1","2026-04-18","29","11","1101","1107","511","46655","1","0"
"19676","47711","1","2025-09-01","29","22","2207","1111","522","46662","1","0"
"19677","47714","1","2025-01-24","29","30","3005","1114","530","46663","1","0"
"19678","47721","1","2026-03-15","29","9","902","1121","509","46667","1","0"
"19679","47723","1","2024-03-29","29","27","2706","1123","527","46669","1","0"
"19680","47724","1","2027-01-05","29","19","1905","1124","519","46670","1","0"
