"VictimMasterID","CaseMasterID","VictimName","AgeYear","GenderID","VictimPolice"
"80845","40422","Victim 40422-2","38","1","0"
"80846","40422","Victim 40422-3","63","1","0"
"80847","40423","Victim 40423-1","26","1","0"
"80848","40424","Victim 40424-1","25","2","0"
"80849","40425","Victim 40425-1","65","2","0"
"80850","40425","Victim 40425-2","42","2","0"
"80851","40426","Victim 40426-1","25","2","0"
"80852","40427","Victim 40427-1","44","1","0"
"80853","40428","Victim 40428-1","59","1","0"
"80854","40428","Victim 40428-2","19","2","0"
"80855","40428","Victim 40428-3","22","2","0"
"80856","40429","Victim 40429-1","27","1","0"
"80857","40430","Victim 40430-1","57","2","0"
"80858","40430","Victim 40430-2","35","1","0"
"80859","40430","Victim 40430-3","52","1","0"
"80860","40431","Victim 40431-1","74","2","0"
"80861","40431","Victim 40431-2","16","2","0"
"80862","40431","Victim 40431-3","22","2","0"
"80863","40432","Victim 40432-1","63","1","0"
"80864","40432","Victim 40432-2","23","2","0"
"80865","40433","Victim 40433-1","52","1","0"
"80866","40434","Victim 40434-1","49","2","0"
"80867","40434","Victim 40434-2","19","2","0"
"80868","40434","Victim 40434-3","29","1","0"
"80869","40435","Victim 40435-1","16","2","0"
"80870","40435","Victim 40435-2","75","2","0"
"80871","40435","Victim 40435-3","59","2","0"
"80872","40436","Victim 40436-1","73","1","0"
"80873","40437","Victim 40437-1","52","2","0"
"80874","40437","Victim 40437-2","46","2","0"
"80875","40438","Victim 40438-1","14","1","0"
"80876","40438","Victim 40438-2","21","2","0"
"80877","40439","Victim 40439-1","67","1","0"
"80878","40439","Victim 40439-2","34","2","0"
"80879","40440","Victim 40440-1","21","2","0"
"80880","40440","Victim 40440-2","60","2","0"
"80881","40440","Victim 40440-3","66","1","0"
"80882","40441","Victim 40441-1","22","1","0"
"80883","40442","Victim 40442-1","26","1","0"
"80884","40443","Victim 40443-1","57","2","0"
"80885","40444","Victim 40444-1","25","2","0"
"80886","40444","Victim 40444-2","32","1","0"
"80887","40444","Victim 40444-3","64","2","0"
"80888","40445","Victim 40445-1","39","1","0"
"80889","40445","Victim 40445-2","45","2","0"
"80890","40445","Victim 40445-3","56","2","0"
"80891","40446","Victim 40446-1","36","1","0"
"80892","40446","Victim 40446-2","60","2","0"
"80893","40447","Victim 40447-1","27","1","0"
"80894","40448","Victim 40448-1","22","2","0"
"80895","40448","Victim 40448-2","21","1","0"
"80896","40449","Victim 40449-1","65","2","0"
"80897","40449","Victim 40449-2","74","2","0"
"80898","40450","Victim 40450-1","41","2","0"
"80899","40450","Victim 40450-2","56","1","0"
"80900","40451","Victim 40451-1","40","2","0"
"80901","40451","Victim 40451-2","40","1","0"
"80902","40451","Victim 40451-3","16","2","0"
"80903","40452","Victim 40452-1","65","1","0"
"80904","40452","Victim 40452-2","35","2","0"
"80905","40452","Victim 40452-3","61","1","0"
"80906","40453","Victim 40453-1","31","2","0"
"80907","40453","Victim 40453-2","70","1","0"
"80908","40453","Victim 40453-3","36","2","0"
"80909","40454","Victim 40454-1","63","2","0"
"80910","40455","Victim 40455-1","17","1","0"
"80911","40455","Victim 40455-2","57","2","0"
"80912","40455","Victim 40455-3","29","1","0"
"80913","40456","Victim 40456-1","62","1","0"
"80914","40456","Victim 40456-2","30","1","0"
"80915","40456","Victim 40456-3","31","2","0"
"80916","40457","Victim 40457-1","57","1","0"
"80917","40457","Victim 40457-2","36","1","0"
"80918","40458","Victim 40458-1","34","1","0"
"80919","40458","Victim 40458-2","61","1","0"
"80920","40459","Victim 40459-1","71","2","0"
"80921","40460","Victim 40460-1","59","2","0"
"80922","40461","Victim 40461-1","61","1","0"
"80923","40461","Victim 40461-2","72","2","0"
"80924","40461","Victim 40461-3","50","2","0"
"80925","40462","Victim 40462-1","75","2","0"
"80926","40463","Victim 40463-1","43","2","0"
"80927","40463","Victim 40463-2","39","1","0"
"80928","40463","Victim 40463-3","41","2","0"
"80929","40464","Victim 40464-1","24","2","0"
"80930","40464","Victim 40464-2","56","2","0"
"80931","40465","Victim 40465-1","51","1","0"
"80932","40465","Victim 40465-2","69","1","0"
"80933","40465","Victim 40465-3","15","2","0"
"80934","40466","Victim 40466-1","23","1","0"
"80935","40466","Victim 40466-2","17","1","0"
"80936","40466","Victim 40466-3","62","1","0"
"80937","40467","Victim 40467-1","61","1","0"
"80938","40467","Victim 40467-2","49","2","0"
"80939","40468","Victim 40468-1","33","2","0"
"80940","40468","Victim 40468-2","61","1","0"
"80941","40469","Victim 40469-1","31","1","0"
"80942","40470","Victim 40470-1","69","1","0"
"80943","40471","Victim 40471-1","51","1","0"
"80944","40471","Victim 40471-2","56","2","0"
"80945","40472","Victim 40472-1","61","1","0"
"80946","40473","Victim 40473-1","62","1","0"
"80947","40473","Victim 40473-2","74","2","0"
"80948","40474","Victim 40474-1","39","2","0"
"80949","40474","Victim 40474-2","65","2","0"
"80950","40474","Victim 40474-3","71","2","0"
"80951","40475","Victim 40475-1","44","1","0"
"80952","40475","Victim 40475-2","57","1","0"
"80953","40476","Victim 40476-1","24","2","0"
"80954","40476","Victim 40476-2","66","2","0"
"80955","40476","Victim 40476-3","26","2","0"
"80956","40477","Victim 40477-1","36","1","0"
"80957","40478","Victim 40478-1","64","1","0"
"80958","40478","Victim 40478-2","70","2","0"
"80959","40479","Victim 40479-1","48","1","0"
"80960","40479","Victim 40479-2","38","1","0"
"80961","40480","Victim 40480-1","40","1","0"
"80962","40480","Victim 40480-2","57","2","0"
"80963","40480","Victim 40480-3","57","2","0"
"80964","40481","Victim 40481-1","45","2","0"
"80965","40481","Victim 40481-2","62","2","0"
"80966","40481","Victim 40481-3","59","2","0"
"80967","40482","Victim 40482-1","71","2","0"
"80968","40483","Victim 40483-1","50","1","0"
"80969","40483","Victim 40483-2","15","2","0"
"80970","40484","Victim 40484-1","71","2","0"
"80971","40485","Victim 40485-1","18","1","0"
"80972","40486","Victim 40486-1","51","1","0"
"80973","40486","Victim 40486-2","62","2","0"
"80974","40486","Victim 40486-3","34","2","0"
"80975","40487","Victim 40487-1","51","2","0"
"80976","40487","Victim 40487-2","24","1","0"
"80977","40488","Victim 40488-1","62","1","0"
"80978","40488","Victim 40488-2","59","2","0"
"80979","40488","Victim 40488-3","73","2","0"
"80980","40489","Victim 40489-1","20","1","0"
"80981","40489","Victim 40489-2","14","1","0"
"80982","40490","Victim 40490-1","72","1","0"
"80983","40490","Victim 40490-2","36","2","0"
"80984","40491","Victim 40491-1","31","2","0"
"80985","40491","Victim 40491-2","59","1","0"
"80986","40492","Victim 40492-1","61","1","0"
"80987","40492","Victim 40492-2","68","1","0"
"80988","40493","Victim 40493-1","45","1","0"
"80989","40493","Victim 40493-2","32","2","0"
"80990","40494","Victim 40494-1","54","2","0"
"80991","40494","Victim 40494-2","32","2","0"
"80992","40494","Victim 40494-3","47","1","0"
"80993","40495","Victim 40495-1","61","2","0"
"80994","40495","Victim 40495-2","17","2","0"
"80995","40495","Victim 40495-3","58","1","0"
"80996","40496","Victim 40496-1","48","2","0"
"80997","40496","Victim 40496-2","60","1","0"
"80998","40497","Victim 40497-1","38","2","0"
"80999","40498","Victim 40498-1","16","2","0"
"81000","40498","Victim 40498-2","23","2","0"
"81001","40498","Victim 40498-3","66","1","0"
"81002","40499","Victim 40499-1","73","1","0"
"81003","40500","Victim 40500-1","65","2","0"
"81004","40501","Victim 40501-1","14","2","0"
"81005","40502","Victim 40502-1","31","1","0"
"81006","40502","Victim 40502-2","63","2","0"
"81007","40502","Victim 40502-3","60","1","0"
"81008","40503","Victim 40503-1","21","2","0"
"81009","40503","Victim 40503-2","27","2","0"
"81010","40504","Victim 40504-1","75","2","0"
"81011","40504","Victim 40504-2","28","1","0"
"81012","40504","Victim 40504-3","70","1","0"
"81013","40505","Victim 40505-1","24","2","0"
"81014","40506","Victim 40506-1","59","2","0"
"81015","40506","Victim 40506-2","68","2","0"
"81016","40507","Victim 40507-1","27","2","0"
"81017","40507","Victim 40507-2","47","1","0"
"81018","40508","Victim 40508-1","45","1","0"
"81019","40509","Victim 40509-1","64","2","0"
"81020","40509","Victim 40509-2","26","2","0"
"81021","40510","Victim 40510-1","60","2","0"
"81022","40511","Victim 40511-1","63","1","0"
"81023","40511","Victim 40511-2","20","2","0"
"81024","40511","Victim 40511-3","16","1","0"
"81025","40512","Victim 40512-1","72","1","0"
"81026","40512","Victim 40512-2","37","1","0"
"81027","40513","Victim 40513-1","66","2","0"
"81028","40513","Victim 40513-2","56","2","0"
"81029","40513","Victim 40513-3","30","1","0"
"81030","40514","Victim 40514-1","44","2","0"
"81031","40514","Victim 40514-2","60","1","0"
"81032","40515","Victim 40515-1","47","1","0"
"81033","40515","Victim 40515-2","60","2","0"
"81034","40516","Victim 40516-1","42","1","0"
"81035","40516","Victim 40516-2","44","2","0"
"81036","40516","Victim 40516-3","55","1","0"
"81037","40517","Victim 40517-1","69","1","0"
"81038","40517","Victim 40517-2","52","2","0"
"81039","40518","Victim 40518-1","32","2","0"
"81040","40518","Victim 40518-2","40","1","0"
"81041","40518","Victim 40518-3","65","2","0"
"81042","40519","Victim 40519-1","21","1","0"
"81043","40519","Victim 40519-2","47","2","0"
"81044","40520","Victim 40520-1","61","2","0"
"81045","40520","Victim 40520-2","59","2","0"
"81046","40521","Victim 40521-1","16","2","0"
"81047","40522","Victim 40522-1","66","1","0"
"81048","40523","Victim 40523-1","52","1","0"
"81049","40523","Victim 40523-2","17","2","0"
"81050","40524","Victim 40524-1","40","1","0"
"81051","40524","Victim 40524-2","21","1","0"
"81052","40525","Victim 40525-1","28","2","0"
"81053","40525","Victim 40525-2","16","2","0"
"81054","40525","Victim 40525-3","60","2","0"
"81055","40526","Victim 40526-1","34","2","0"
"81056","40526","Victim 40526-2","68","2","0"
"81057","40526","Victim 40526-3","51","1","0"
"81058","40527","Victim 40527-1","49","1","0"
"81059","40527","Victim 40527-2","42","1","0"
"81060","40527","Victim 40527-3","50","1","0"
"81061","40528","Victim 40528-1","30","2","0"
"81062","40528","Victim 40528-2","50","2","0"
"81063","40528","Victim 40528-3","73","2","0"
"81064","40529","Victim 40529-1","14","1","0"
"81065","40530","Victim 40530-1","48","1","0"
"81066","40530","Victim 40530-2","39","2","0"
"81067","40530","Victim 40530-3","33","2","0"
"81068","40531","Victim 40531-1","74","2","0"
"81069","40531","Victim 40531-2","40","2","0"
"81070","40531","Victim 40531-3","73","2","0"
"81071","40532","Victim 40532-1","63","2","0"
"81072","40532","Victim 40532-2","34","1","0"
"81073","40532","Victim 40532-3","29","2","0"
"81074","40533","Victim 40533-1","34","2","0"
"81075","40533","Victim 40533-2","54","1","0"
"81076","40534","Victim 40534-1","42","2","0"
"81077","40535","Victim 40535-1","44","2","0"
"81078","40536","Victim 40536-1","47","2","0"
"81079","40537","Victim 40537-1","23","1","0"
"81080","40538","Victim 40538-1","74","1","0"
"81081","40538","Victim 40538-2","51","2","0"
"81082","40538","Victim 40538-3","55","2","0"
"81083","40539","Victim 40539-1","30","2","0"
"81084","40539","Victim 40539-2","32","1","0"
"81085","40539","Victim 40539-3","60","2","0"
"81086","40540","Victim 40540-1","41","1","0"
"81087","40540","Victim 40540-2","47","1","0"
"81088","40541","Victim 40541-1","62","1","0"
"81089","40541","Victim 40541-2","65","1","0"
"81090","40542","Victim 40542-1","41","1","0"
"81091","40543","Victim 40543-1","22","1","0"
"81092","40543","Victim 40543-2","43","1","0"
"81093","40544","Victim 40544-1","60","1","0"
"81094","40545","Victim 40545-1","18","1","0"
"81095","40545","Victim 40545-2","24","1","0"
"81096","40546","Victim 40546-1","61","2","0"
"81097","40546","Victim 40546-2","22","1","0"
"81098","40547","Victim 40547-1","33","2","0"
"81099","40547","Victim 40547-2","22","2","0"
"81100","40548","Victim 40548-1","52","1","0"
"81101","40548","Victim 40548-2","74","2","0"
"81102","40548","Victim 40548-3","25","2","0"
"81103","40549","Victim 40549-1","33","2","0"
"81104","40549","Victim 40549-2","38","1","0"
"81105","40549","Victim 40549-3","59","1","0"
"81106","40550","Victim 40550-1","42","1","0"
"81107","40550","Victim 40550-2","46","2","0"
"81108","40550","Victim 40550-3","14","2","0"
"81109","40551","Victim 40551-1","25","1","0"
"81110","40551","Victim 40551-2","41","2","0"
"81111","40551","Victim 40551-3","72","2","0"
"81112","40552","Victim 40552-1","55","2","0"
"81113","40552","Victim 40552-2","56","2","0"
"81114","40552","Victim 40552-3","72","2","0"
"81115","40553","Victim 40553-1","63","1","0"
"81116","40553","Victim 40553-2","33","1","0"
"81117","40553","Victim 40553-3","61","2","0"
"81118","40554","Victim 40554-1","20","2","0"
"81119","40555","Victim 40555-1","19","2","0"
"81120","40555","Victim 40555-2","33","1","0"
"81121","40556","Victim 40556-1","59","2","0"
"81122","40557","Victim 40557-1","21","2","0"
"81123","40557","Victim 40557-2","42","1","0"
"81124","40558","Victim 40558-1","36","2","0"
"81125","40558","Victim 40558-2","69","1","0"
"81126","40559","Victim 40559-1","26","1","0"
"81127","40559","Victim 40559-2","19","1","0"
"81128","40559","Victim 40559-3","60","2","0"
"81129","40560","Victim 40560-1","33","1","0"
"81130","40560","Victim 40560-2","21","2","0"
"81131","40560","Victim 40560-3","61","2","0"
"81132","40561","Victim 40561-1","58","2","0"
"81133","40561","Victim 40561-2","66","1","0"
"81134","40562","Victim 40562-1","74","1","0"
"81135","40563","Victim 40563-1","47","2","0"
"81136","40564","Victim 40564-1","74","1","0"
"81137","40564","Victim 40564-2","61","1","0"
"81138","40564","Victim 40564-3","69","2","0"
"81139","40565","Victim 40565-1","56","2","0"
"81140","40565","Victim 40565-2","49","2","0"
"81141","40565","Victim 40565-3","72","2","0"
"81142","40566","Victim 40566-1","61","2","0"
"81143","40567","Victim 40567-1","26","1","0"
"81144","40568","Victim 40568-1","49","2","0"
"81145","40568","Victim 40568-2","17","2","0"
"81146","40569","Victim 40569-1","65","2","0"
"81147","40569","Victim 40569-2","61","1","0"
"81148","40570","Victim 40570-1","55","2","0"
"81149","40570","Victim 40570-2","71","1","0"
"81150","40571","Victim 40571-1","41","1","0"
"81151","40571","Victim 40571-2","66","2","0"
"81152","40571","Victim 40571-3","44","2","0"
"81153","40572","Victim 40572-1","68","1","0"
"81154","40572","Victim 40572-2","27","2","0"
"81155","40572","Victim 40572-3","39","1","0"
"81156","40573","Victim 40573-1","58","1","0"
"81157","40573","Victim 40573-2","74","1","0"
"81158","40574","Victim 40574-1","45","1","0"
"81159","40574","Victim 40574-2","34","2","0"
"81160","40574","Victim 40574-3","34","1","0"
"81161","40575","Victim 40575-1","69","1","0"
"81162","40576","Victim 40576-1","15","2","0"
"81163","40577","Victim 40577-1","30","2","0"
"81164","40578","Victim 40578-1","62","2","0"
"81165","40578","Victim 40578-2","15","1","0"
"81166","40578","Victim 40578-3","37","1","0"
"81167","40579","Victim 40579-1","65","1","0"
"81168","40579","Victim 40579-2","27","2","0"
"81169","40579","Victim 40579-3","16","2","0"
"81170","40580","Victim 40580-1","36","2","0"
"81171","40580","Victim 40580-2","28","2","0"
"81172","40581","Victim 40581-1","48","2","0"
"81173","40582","Victim 40582-1","23","1","0"
"81174","40583","Victim 40583-1","42","2","0"
"81175","40584","Victim 40584-1","25","1","0"
"81176","40585","Victim 40585-1","55","1","0"
"81177","40585","Victim 40585-2","42","2","0"
"81178","40586","Victim 40586-1","19","2","0"
"81179","40586","Victim 40586-2","21","1","0"
"81180","40587","Victim 40587-1","20","2","0"
"81181","40587","Victim 40587-2","33","1","0"
"81182","40588","Victim 40588-1","51","1","0"
"81183","40588","Victim 40588-2","59","2","0"
"81184","40589","Victim 40589-1","37","1","0"
"81185","40590","Victim 40590-1","18","2","0"
"81186","40591","Victim 40591-1","57","2","0"
"81187","40591","Victim 40591-2","34","2","0"
"81188","40592","Victim 40592-1","71","2","0"
"81189","40592","Victim 40592-2","70","1","0"
"81190","40592","Victim 40592-3","52","1","0"
"81191","40593","Victim 40593-1","61","1","0"
"81192","40593","Victim 40593-2","38","1","0"
"81193","40593","Victim 40593-3","55","1","0"
"81194","40594","Victim 40594-1","72","1","0"
"81195","40594","Victim 40594-2","35","2","0"
"81196","40594","Victim 40594-3","40","2","0"
"81197","40595","Victim 40595-1","28","1","0"
"81198","40595","Victim 40595-2","20","2","0"
"81199","40595","Victim 40595-3","64","1","0"
"81200","40596","Victim 40596-1","39","1","0"
"81201","40596","Victim 40596-2","53","2","0"
"81202","40596","Victim 40596-3","71","2","0"
"81203","40597","Victim 40597-1","62","1","0"
"81204","40597","Victim 40597-2","33","1","0"
"81205","40598","Victim 40598-1","64","1","0"
"81206","40599","Victim 40599-1","75","2","0"
"81207","40600","Victim 40600-1","66","2","0"
"81208","40601","Victim 40601-1","19","2","0"
"81209","40601","Victim 40601-2","42","1","0"
"81210","40601","Victim 40601-3","54","2","0"
"81211","40602","Victim 40602-1","27","2","0"
"81212","40603","Victim 40603-1","24","2","0"
"81213","40603","Victim 40603-2","36","2","0"
"81214","40603","Victim 40603-3","44","1","0"
"81215","40604","Victim 40604-1","39","1","0"
"81216","40604","Victim 40604-2","25","2","0"
"81217","40604","Victim 40604-3","18","1","0"
"81218","40605","Victim 40605-1","24","2","0"
"81219","40605","Victim 40605-2","20","2","0"
"81220","40606","Victim 40606-1","23","1","0"
"81221","40607","Victim 40607-1","52","1","0"
"81222","40607","Victim 40607-2","44","2","0"
"81223","40607","Victim 40607-3","35","1","0"
"81224","40608","Victim 40608-1","30","1","0"
"81225","40608","Victim 40608-2","61","1","0"
"81226","40608","Victim 40608-3","70","1","0"
"81227","40609","Victim 40609-1","24","2","0"
"81228","40609","Victim 40609-2","45","1","0"
"81229","40609","Victim 40609-3","41","1","0"
"81230","40610","Victim 40610-1","62","1","0"
"81231","40610","Victim 40610-2","55","2","0"
"81232","40611","Victim 40611-1","27","2","0"
"81233","40611","Victim 40611-2","26","2","0"
"81234","40612","Victim 40612-1","65","1","0"
"81235","40613","Victim 40613-1","37","1","0"
"81236","40614","Victim 40614-1","70","2","0"
"81237","40614","Victim 40614-2","50","1","0"
"81238","40614","Victim 40614-3","70","2","0"
"81239","40615","Victim 40615-1","61","1","0"
"81240","40615","Victim 40615-2","35","2","0"
"81241","40616","Victim 40616-1","14","1","0"
"81242","40616","Victim 40616-2","18","2","0"
"81243","40617","Victim 40617-1","34","2","0"
"81244","40617","Victim 40617-2","41","2","0"
"81245","40617","Victim 40617-3","66","2","0"
"81246","40618","Victim 40618-1","18","1","0"
"81247","40618","Victim 40618-2","44","1","0"
"81248","40618","Victim 40618-3","71","1","0"
"81249","40619","Victim 40619-1","71","1","0"
"81250","40620","Victim 40620-1","16","2","0"
"81251","40620","Victim 40620-2","30","1","0"
"81252","40620","Victim 40620-3","14","2","0"
"81253","40621","Victim 40621-1","36","1","0"
"81254","40621","Victim 40621-2","42","2","0"
"81255","40621","Victim 40621-3","61","1","0"
"81256","40622","Victim 40622-1","23","2","0"
"81257","40622","Victim 40622-2","45","1","0"
"81258","40623","Victim 40623-1","61","2","0"
"81259","40623","Victim 40623-2","33","2","0"
"81260","40623","Victim 40623-3","46","1","0"
"81261","40624","Victim 40624-1","14","2","0"
"81262","40624","Victim 40624-2","58","2","0"
"81263","40625","Victim 40625-1","58","1","0"
"81264","40625","Victim 40625-2","16","2","0"
"81265","40626","Victim 40626-1","22","1","0"
"81266","40627","Victim 40627-1","26","2","0"
"81267","40628","Victim 40628-1","63","1","0"
"81268","40628","Victim 40628-2","35","1","0"
"81269","40628","Victim 40628-3","31","1","0"
"81270","40629","Victim 40629-1","21","1","0"
"81271","40629","Victim 40629-2","44","1","0"
"81272","40629","Victim 40629-3","47","2","0"
"81273","40630","Victim 40630-1","34","2","0"
"81274","40630","Victim 40630-2","75","1","0"
"81275","40631","Victim 40631-1","44","1","0"
"81276","40631","Victim 40631-2","25","1","0"
"81277","40632","Victim 40632-1","38","2","0"
"81278","40632","Victim 40632-2","63","2","0"
"81279","40633","Victim 40633-1","26","2","0"
"81280","40634","Victim 40634-1","33","2","0"
"81281","40634","Victim 40634-2","56","1","0"
"81282","40635","Victim 40635-1","16","1","0"
"81283","40636","Victim 40636-1","29","1","0"
"81284","40636","Victim 40636-2","49","2","0"
"81285","40636","Victim 40636-3","59","2","0"
"81286","40637","Victim 40637-1","73","1","0"
"81287","40638","Victim 40638-1","60","1","0"
"81288","40638","Victim 40638-2","43","2","0"
"81289","40638","Victim 40638-3","65","2","0"
"81290","40639","Victim 40639-1","33","2","0"
"81291","40640","Victim 40640-1","28","2","0"
"81292","40640","Victim 40640-2","39","2","0"
"81293","40640","Victim 40640-3","26","2","0"
"81294","40641","Victim 40641-1","23","2","0"
"81295","40641","Victim 40641-2","48","1","0"
"81296","40641","Victim 40641-3","33","2","0"
"81297","40642","Victim 40642-1","19","1","0"
"81298","40642","Victim 40642-2","74","1","0"
"81299","40643","Victim 40643-1","54","1","0"
"81300","40643","Victim 40643-2","47","1","0"
"81301","40644","Victim 40644-1","53","1","0"
"81302","40644","Victim 40644-2","70","2","0"
"81303","40644","Victim 40644-3","19","1","0"
"81304","40645","Victim 40645-1","15","1","0"
"81305","40646","Victim 40646-1","53","1","0"
"81306","40646","Victim 40646-2","17","1","0"
"81307","40647","Victim 40647-1","37","1","0"
"81308","40648","Victim 40648-1","25","2","0"
"81309","40648","Victim 40648-2","25","2","0"
"81310","40649","Victim 40649-1","31","1","0"
"81311","40649","Victim 40649-2","31","2","0"
"81312","40650","Victim 40650-1","50","1","0"
"81313","40650","Victim 40650-2","53","1","0"
"81314","40651","Victim 40651-1","61","2","0"
"81315","40651","Victim 40651-2","41","2","0"
"81316","40651","Victim 40651-3","69","2","0"
"81317","40652","Victim 40652-1","57","1","0"
"81318","40652","Victim 40652-2","16","2","0"
"81319","40653","Victim 40653-1","18","1","0"
"81320","40653","Victim 40653-2","33","1","0"
"81321","40654","Victim 40654-1","60","1","0"
"81322","40655","Victim 40655-1","48","1","0"
"81323","40655","Victim 40655-2","50","1","0"
"81324","40655","Victim 40655-3","25","2","0"
"81325","40656","Victim 40656-1","30","2","0"
"81326","40656","Victim 40656-2","75","1","0"
"81327","40656","Victim 40656-3","72","2","0"
"81328","40657","Victim 40657-1","46","2","0"
"81329","40657","Victim 40657-2","19","1","0"
"81330","40657","Victim 40657-3","34","2","0"
"81331","40658","Victim 40658-1","14","2","0"
"81332","40659","Victim 40659-1","65","2","0"
"81333","40659","Victim 40659-2","30","2","0"
"81334","40659","Victim 40659-3","71","2","0"
"81335","40660","Victim 40660-1","68","1","0"
"81336","40661","Victim 40661-1","30","2","0"
"81337","40662","Victim 40662-1","30","1","0"
"81338","40663","Victim 40663-1","39","1","0"
"81339","40664","Victim 40664-1","38","2","0"
"81340","40664","Victim 40664-2","69","1","0"
"81341","40664","Victim 40664-3","53","2","0"
"81342","40665","Victim 40665-1","46","1","0"
"81343","40666","Victim 40666-1","73","1","0"
"81344","40667","Victim 40667-1","15","2","0"
"81345","40667","Victim 40667-2","47","2","0"
"81346","40668","Victim 40668-1","21","2","0"
"81347","40668","Victim 40668-2","50","2","0"
"81348","40669","Victim 40669-1","32","2","0"
"81349","40669","Victim 40669-2","66","1","0"
"81350","40670","Victim 40670-1","30","2","0"
"81351","40670","Victim 40670-2","21","2","0"
"81352","40670","Victim 40670-3","45","1","0"
"81353","40671","Victim 40671-1","45","1","0"
"81354","40671","Victim 40671-2","30","1","0"
"81355","40671","Victim 40671-3","45","2","0"
"81356","40672","Victim 40672-1","57","2","0"
"81357","40672","Victim 40672-2","36","1","0"
"81358","40673","Victim 40673-1","40","2","0"
"81359","40673","Victim 40673-2","64","1","0"
"81360","40674","Victim 40674-1","67","2","0"
"81361","40674","Victim 40674-2","21","2","0"
"81362","40674","Victim 40674-3","59","1","0"
"81363","40675","Victim 40675-1","47","1","0"
"81364","40675","Victim 40675-2","69","2","0"
"81365","40675","Victim 40675-3","70","1","0"
"81366","40676","Victim 40676-1","30","2","0"
"81367","40677","Victim 40677-1","33","1","0"
"81368","40677","Victim 40677-2","59","2","0"
"81369","40677","Victim 40677-3","23","2","0"
"81370","40678","Victim 40678-1","30","1","0"
"81371","40678","Victim 40678-2","52","2","0"
"81372","40679","Victim 40679-1","23","2","0"
"81373","40679","Victim 40679-2","54","2","0"
"81374","40679","Victim 40679-3","57","2","0"
"81375","40680","Victim 40680-1","56","1","0"
"81376","40680","Victim 40680-2","27","1","0"
"81377","40681","Victim 40681-1","43","2","0"
"81378","40682","Victim 40682-1","60","1","0"
"81379","40682","Victim 40682-2","56","1","0"
"81380","40682","Victim 40682-3","27","1","0"
"81381","40683","Victim 40683-1","24","2","0"
"81382","40683","Victim 40683-2","19","2","0"
"81383","40683","Victim 40683-3","23","1","0"
"81384","40684","Victim 40684-1","42","1","0"
"81385","40684","Victim 40684-2","72","2","0"
"81386","40685","Victim 40685-1","25","2","0"
"81387","40685","Victim 40685-2","19","1","0"
"81388","40685","Victim 40685-3","50","2","0"
"81389","40686","Victim 40686-1","29","1","0"
"81390","40686","Victim 40686-2","68","1","0"
"81391","40686","Victim 40686-3","54","1","0"
"81392","40687","Victim 40687-1","14","1","0"
"81393","40687","Victim 40687-2","14","1","0"
"81394","40687","Victim 40687-3","48","2","0"
"81395","40688","Victim 40688-1","59","2","0"
"81396","40689","Victim 40689-1","42","2","0"
"81397","40689","Victim 40689-2","32","2","0"
"81398","40689","Victim 40689-3","55","1","0"
"81399","40690","Victim 40690-1","39","1","0"
"81400","40690","Victim 40690-2","62","2","0"
"81401","40691","Victim 40691-1","16","1","0"
"81402","40692","Victim 40692-1","53","2","0"
"81403","40693","Victim 40693-1","18","2","0"
"81404","40694","Victim 40694-1","14","2","0"
"81405","40695","Victim 40695-1","47","2","0"
"81406","40695","Victim 40695-2","28","1","0"
"81407","40695","Victim 40695-3","17","1","0"
"81408","40696","Victim 40696-1","72","2","0"
"81409","40696","Victim 40696-2","69","2","0"
"81410","40696","Victim 40696-3","54","2","0"
"81411","40697","Victim 40697-1","28","2","0"
"81412","40697","Victim 40697-2","75","2","0"
"81413","40698","Victim 40698-1","34","2","0"
"81414","40698","Victim 40698-2","54","1","0"
"81415","40699","Victim 40699-1","14","2","0"
"81416","40700","Victim 40700-1","45","2","0"
"81417","40700","Victim 40700-2","53","2","0"
"81418","40700","Victim 40700-3","24","1","0"
"81419","40701","Victim 40701-1","61","1","0"
"81420","40701","Victim 40701-2","40","2","0"
"81421","40702","Victim 40702-1","39","1","0"
"81422","40702","Victim 40702-2","38","1","0"
"81423","40703","Victim 40703-1","16","2","0"
"81424","40703","Victim 40703-2","39","1","0"
"81425","40704","Victim 40704-1","66","2","0"
"81426","40704","Victim 40704-2","69","2","0"
"81427","40704","Victim 40704-3","68","1","0"
"81428","40705","Victim 40705-1","28","1","0"
"81429","40705","Victim 40705-2","50","1","0"
"81430","40705","Victim 40705-3","32","2","0"
"81431","40706","Victim 40706-1","21","1","0"
"81432","40706","Victim 40706-2","62","1","0"
"81433","40706","Victim 40706-3","39","1","0"
"81434","40707","Victim 40707-1","20","1","0"
"81435","40707","Victim 40707-2","70","2","0"
"81436","40707","Victim 40707-3","14","2","0"
"81437","40708","Victim 40708-1","44","2","0"
"81438","40708","Victim 40708-2","53","1","0"
"81439","40708","Victim 40708-3","31","2","0"
"81440","40709","Victim 40709-1","66","1","0"
"81441","40709","Victim 40709-2","64","1","0"
"81442","40710","Victim 40710-1","19","2","0"
"81443","40711","Victim 40711-1","34","2","0"
"81444","40711","Victim 40711-2","17","2","0"
"81445","40712","Victim 40712-1","20","1","0"
"81446","40712","Victim 40712-2","62","1","0"
"81447","40712","Victim 40712-3","56","1","0"
"81448","40713","Victim 40713-1","60","2","0"
"81449","40713","Victim 40713-2","56","2","0"
"81450","40713","Victim 40713-3","58","2","0"
